timestamp,experiment_id,yolo_fire_conf,yolo_smoke_conf,fire_area_ratio,smoke_area_ratio,flame_flicker_hz,yolo_detected,vlm_invoked,vlm_confirmed,vlm_staleness_s,vlm_flame_conf,vlm_smoke_conf,vlm_smoke_darkness,vlm_flame_colour_index,vlm_gas_source_conf,vlm_liquid_source_conf,vlm_solid_source_conf,vlm_visual_conf,mq2_delta,mq2_rate,mq7_delta,mq7_rate,mq_co_ratio,flame_value,flame_present,temperature_c,humidity_pct,temperature_rate,fire_type,cfast_hrr_kw,ood_fuel
2026-04-01 12:55:09,OOD_0085,0.0051,0.0956,0.0164,0.0208,0.044,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.847,-4.33,28.835,-2.77,0.7826,1.0,1,40.0,78.0,0.0,unknown,81928.0,polymer
2026-04-01 12:55:10,OOD_0085,0.0,0.0414,0.0,0.0295,0.383,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.937,1.09,40.185,11.35,1.0593,1.0,1,42.0,76.0,2.0,unknown,86721.0,polymer
2026-04-01 12:55:11,OOD_0085,0.0,0.1347,0.0017,0.0266,0.23,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.127,21.19,37.585,-2.6,0.6357,1.0,1,41.0,74.0,-1.0,unknown,92288.0,polymer
2026-04-01 12:55:12,OOD_0085,0.0,0.1163,0.004,0.0124,0.184,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.167,-9.96,39.985,2.4,0.8132,1.0,1,43.0,76.0,2.0,unknown,97855.0,polymer
2026-04-01 12:55:13,OOD_0085,0.0,0.1161,0.0,0.0252,0.022,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.787,2.62,44.815,4.83,0.8654,1.0,1,42.0,74.0,-1.0,unknown,103420.0,polymer
2026-04-01 12:55:14,OOD_0085,0.0,0.1548,0.0075,0.0129,0.069,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.857,3.07,44.415,-0.4,0.8097,1.0,1,44.0,71.0,2.0,unknown,108990.0,polymer
2026-04-01 12:55:15,OOD_0085,0.0386,0.0655,0.0,0.0891,0.354,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.507,-1.35,41.065,-3.35,0.7675,1.0,1,45.0,72.0,1.0,unknown,114560.0,polymer
2026-04-01 12:55:16,OOD_0085,0.0,0.0,0.0,0.0339,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.687,14.18,45.205,4.14,0.6679,1.0,1,45.0,74.0,0.0,unknown,120900.0,polymer
2026-04-01 12:55:17,OOD_0085,0.0,0.0383,0.0,0.0223,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.477,19.79,45.815,0.61,0.5237,1.0,1,45.0,70.0,0.0,unknown,127240.0,polymer
2026-04-01 12:55:18,OOD_0085,0.0095,0.033,0.0041,0.0475,0.182,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.117,-4.36,61.345,15.53,0.7381,1.0,1,47.0,67.0,2.0,unknown,133580.0,polymer
2026-04-01 12:55:19,OOD_0085,0.0058,0.0733,0.0096,0.0158,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.267,-15.85,59.735,-1.61,0.888,1.0,1,47.0,76.0,0.0,unknown,139920.0,polymer
2026-04-01 12:55:20,OOD_0085,0.0,0.0994,0.0,0.0047,0.001,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.387,5.12,62.235,2.5,0.8598,1.0,1,48.0,78.0,1.0,unknown,146260.0,polymer
2026-04-01 12:55:21,OOD_0085,0.0,0.0499,0.0136,0.0401,0.273,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.297,5.91,63.515,1.28,0.8112,1.0,1,50.0,74.0,2.0,unknown,153370.0,polymer
2026-04-01 12:55:22,OOD_0085,0.0155,0.0,0.0146,0.0486,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.967,11.67,70.335,6.82,0.7818,1.0,1,49.0,71.0,-1.0,unknown,160490.0,polymer
2026-04-01 12:55:23,OOD_0085,0.0397,0.0866,0.0038,0.0442,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.277,9.31,73.945,3.61,0.7448,1.0,1,51.0,77.0,2.0,unknown,167600.0,polymer
2026-04-01 12:55:24,OOD_0085,0.0,0.0514,0.0386,0.0008,0.172,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.237,0.96,74.905,0.96,0.7473,1.0,1,51.0,72.0,0.0,unknown,174720.0,polymer
2026-04-01 12:55:25,OOD_0085,0.0967,0.0018,0.0,0.0551,0.046,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.277,-2.96,79.305,4.4,0.8152,1.0,1,54.0,69.0,3.0,unknown,181830.0,polymer
2026-04-01 12:55:26,OOD_0085,0.0238,0.0672,0.0053,0.0074,0.026,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.647,9.37,94.595,15.29,0.887,1.0,1,54.0,65.0,0.0,unknown,189720.0,polymer
2026-04-01 12:55:27,OOD_0085,0.0,0.0166,0.021,0.0407,0.115,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.107,-5.54,82.805,-11.79,0.819,1.0,1,54.0,70.0,0.0,unknown,197610.0,polymer
2026-04-01 12:55:28,OOD_0085,0.0,0.0583,0.0,0.0311,0.093,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.487,20.38,86.765,3.96,0.7142,1.0,1,56.0,66.0,2.0,unknown,205500.0,polymer
2026-04-01 12:55:29,OOD_0085,0.0,0.1308,0.0013,0.0,0.122,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.477,-8.01,92.725,5.96,0.8171,1.0,1,57.0,68.0,1.0,unknown,213380.0,polymer
2026-04-01 12:55:30,OOD_0085,0.0301,0.0731,0.0,0.0082,0.22,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.727,15.25,91.785,-0.94,0.713,1.0,1,58.0,68.0,1.0,unknown,221270.0,polymer
2026-04-01 12:55:31,OOD_0085,0.0178,0.1,0.0,0.0325,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.037,16.31,92.245,0.46,0.636,1.0,1,59.0,67.0,1.0,unknown,229930.0,polymer
2026-04-01 12:55:32,OOD_0085,0.0303,0.0709,0.0,0.0582,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.197,-18.84,105.705,13.46,0.8376,1.0,1,60.0,70.0,1.0,unknown,238590.0,polymer
2026-04-01 12:55:33,OOD_0085,0.2527,0.1013,0.0005,0.0481,0.137,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.577,16.38,101.195,-4.51,0.7098,1.0,1,61.0,65.0,1.0,unknown,247260.0,polymer
2026-04-01 12:55:34,OOD_0085,0.1202,0.0733,0.0174,0.0241,0.206,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.367,9.79,114.765,13.57,0.7532,1.0,1,62.0,71.0,1.0,unknown,255920.0,polymer
2026-04-01 12:55:35,OOD_0085,0.0769,0.0125,0.0,0.0482,0.198,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.847,-1.52,113.405,-1.36,0.7518,1.0,1,63.0,71.0,1.0,unknown,264580.0,polymer
2026-04-01 12:55:36,OOD_0085,0.0,0.0648,0.0,0.0148,0.088,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.397,5.55,115.645,2.24,0.7394,1.0,1,65.0,66.0,2.0,unknown,274010.0,polymer
2026-04-01 12:55:37,OOD_0085,0.0085,0.2115,0.0199,0.0389,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.247,7.85,130.295,14.65,0.7933,1.0,1,67.0,72.0,2.0,unknown,283450.0,polymer
2026-04-01 12:55:38,OOD_0085,0.1444,0.1246,0.0009,0.0369,0.103,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.297,4.05,139.915,9.62,0.8314,1.0,1,67.0,69.0,0.0,unknown,292880.0,polymer
2026-04-01 12:55:39,OOD_0085,0.0,0.0869,0.0114,0.0578,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.627,22.33,139.325,-0.59,0.7309,1.0,1,68.0,70.0,1.0,unknown,302320.0,polymer
2026-04-01 12:55:40,OOD_0085,0.0115,0.06,0.0,0.0291,0.043,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.337,-5.29,158.435,19.11,0.8548,1.0,1,70.0,68.0,2.0,unknown,311750.0,polymer
2026-04-01 12:55:41,OOD_0085,0.0,0.0,0.0212,0.0475,0.234,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.617,-0.72,149.835,-8.6,0.8116,1.0,1,72.0,68.0,2.0,unknown,321960.0,polymer
2026-04-01 12:55:42,OOD_0085,0.0,0.1561,0.0005,0.0273,0.033,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.347,9.73,164.055,14.22,0.8441,1.0,1,74.0,72.0,2.0,unknown,332170.0,polymer
2026-04-01 12:55:43,OOD_0085,0.09,0.0404,0.0128,0.0329,0.143,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.477,-2.87,166.555,2.5,0.8698,1.0,1,76.0,71.0,2.0,unknown,342380.0,polymer
2026-04-01 12:55:44,OOD_0085,0.0,0.0364,0.0,0.012,0.175,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.827,23.35,169.895,3.34,0.7908,1.0,1,76.0,69.0,0.0,unknown,352590.0,polymer
2026-04-01 12:55:45,OOD_0085,0.0,0.0523,0.0,0.0263,0.117,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.227,9.4,174.855,4.96,0.7798,1.0,1,78.0,68.0,2.0,unknown,362800.0,polymer
2026-04-01 12:55:46,OOD_0085,0.0042,0.0938,0.0,0.036,0.199,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.927,11.7,176.175,1.32,0.7467,1.0,1,80.0,66.0,2.0,unknown,363140.0,polymer
2026-04-01 12:55:47,OOD_0085,0.0199,0.1567,0.0058,0.0212,0.073,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.847,-2.08,186.715,10.54,0.7984,1.0,1,80.0,68.0,0.0,unknown,363490.0,polymer
2026-04-01 12:55:48,OOD_0085,0.0312,0.2032,0.0,0.0622,0.103,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.297,-7.55,185.705,-1.01,0.8206,1.0,1,84.0,67.0,4.0,unknown,363840.0,polymer
2026-04-01 12:55:49,OOD_0085,0.0462,0.0325,0.0,0.0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.047,14.75,192.435,6.73,0.7983,1.0,1,83.0,65.0,-1.0,unknown,364190.0,polymer
2026-04-01 12:55:50,OOD_0085,0.0387,0.0312,0.0156,0.0436,0.155,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.177,19.13,214.115,21.68,0.823,1.0,1,86.0,71.0,3.0,unknown,364540.0,polymer
2026-04-01 12:55:51,OOD_0085,0.0365,0.0,0.0,0.0634,0.004,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.627,1.45,217.745,3.63,0.8323,1.0,1,86.0,63.0,0.0,unknown,364540.0,polymer
2026-04-01 12:55:52,OOD_0085,0.0605,0.1491,0.0,0.0074,0.195,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.747,4.12,225.095,7.35,0.847,1.0,1,88.0,68.0,2.0,unknown,364540.0,polymer
2026-04-01 12:55:53,OOD_0085,0.0348,0.0447,0.0177,0.0338,0.057,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.427,13.68,232.305,7.21,0.8314,1.0,1,90.0,66.0,2.0,unknown,364540.0,polymer
2026-04-01 12:55:54,OOD_0085,0.0711,0.0,0.0029,0.0357,0.159,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.437,13.01,231.475,-0.83,0.7915,1.0,1,92.0,69.0,2.0,unknown,364540.0,polymer
2026-04-01 12:55:55,OOD_0085,0.019,0.2045,0.0,0.04,0.067,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.227,10.79,240.475,9.0,0.7931,1.0,1,92.0,66.0,0.0,unknown,364540.0,polymer
2026-04-01 12:55:56,OOD_0085,0.0,0.0554,0.0077,0.0183,0.147,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.137,-3.09,241.245,0.77,0.8038,1.0,1,94.0,65.0,2.0,unknown,364540.0,polymer
2026-04-01 12:55:57,OOD_0085,0.0,0.0,0.002,0.0474,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.917,11.78,252.185,10.94,0.8085,1.0,1,96.0,72.0,2.0,unknown,364540.0,polymer
2026-04-01 12:55:58,OOD_0085,0.0561,0.0161,0.0129,0.0358,0.17,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.107,2.19,259.475,7.29,0.8261,1.0,1,97.0,75.0,1.0,unknown,364540.0,polymer
2026-04-01 12:55:59,OOD_0085,0.0679,0.0,0.0025,0.0315,0.249,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.067,-6.04,269.125,9.65,0.8736,1.0,1,99.0,72.0,2.0,unknown,364540.0,polymer
2026-04-01 12:56:00,OOD_0085,0.0,0.1196,0.0,0.0143,0.152,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.047,21.98,274.885,5.76,0.8329,1.0,1,97.0,69.0,-2.0,unknown,364540.0,polymer
2026-04-01 12:56:01,OOD_0085,0.0,0.1094,0.0026,0.038,0.161,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.577,8.53,282.965,8.08,0.8357,1.0,1,100.0,63.0,3.0,unknown,364540.0,polymer
2026-04-01 12:56:02,OOD_0085,0.0552,0.1206,0.0045,0.0154,0.04,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.917,10.34,284.265,1.3,0.8147,1.0,1,101.0,67.0,1.0,unknown,364540.0,polymer
2026-04-01 12:56:03,OOD_0085,0.0239,0.0634,0.0129,0.0136,0.18,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.547,-3.37,292.925,8.66,0.8477,1.0,1,102.0,67.0,1.0,unknown,364540.0,polymer
2026-04-01 12:56:04,OOD_0085,0.0219,0.1565,0.0,0.0359,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.297,7.75,305.325,12.4,0.8642,1.0,1,104.0,67.0,2.0,unknown,364540.0,polymer
2026-04-01 12:56:05,OOD_0085,0.0,0.0168,0.0025,0.0338,0.162,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.417,3.12,306.005,0.68,0.8586,1.0,1,104.0,68.0,0.0,unknown,364540.0,polymer
2026-04-01 12:56:06,OOD_0085,0.0336,0.1414,0.012,0.0286,0.043,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.067,8.65,318.875,12.87,0.8735,1.0,1,107.0,70.0,3.0,unknown,364540.0,polymer
2026-04-01 12:56:07,OOD_0085,0.0495,0.0045,0.0021,0.0243,0.152,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.647,6.58,320.665,1.79,0.8628,1.0,1,106.0,69.0,-1.0,unknown,364540.0,polymer
2026-04-01 12:56:08,OOD_0085,0.09,0.158,0.0,0.014,0.206,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.917,5.27,325.255,4.59,0.8629,1.0,1,108.0,69.0,2.0,unknown,364540.0,polymer
2026-04-01 12:56:09,OOD_0085,0.0,0.0915,0.0,0.0414,0.27,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.937,19.02,324.215,-1.04,0.8189,1.0,1,111.0,66.0,3.0,unknown,364540.0,polymer
2026-04-01 12:56:10,OOD_0085,0.0462,0.0,0.0,0.0329,0.212,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.177,14.24,335.555,11.34,0.8181,1.0,1,111.0,68.0,0.0,unknown,364540.0,polymer
2026-04-01 12:56:11,OOD_0085,0.0,0.0,0.0097,0.0,0.019,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.567,-0.61,339.125,3.57,0.828,1.0,1,111.0,71.0,0.0,unknown,364540.0,polymer
2026-04-01 12:56:12,OOD_0085,0.0244,0.0418,0.0009,0.0135,0.268,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.827,-4.74,346.075,6.95,0.8549,1.0,1,114.0,65.0,3.0,unknown,364540.0,polymer
2026-04-01 12:56:13,OOD_0085,0.0,0.1754,0.0,0.0263,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.207,1.38,356.855,10.78,0.8785,1.0,1,114.0,65.0,0.0,unknown,364540.0,polymer
2026-04-01 12:56:14,OOD_0085,0.0067,0.0708,0.0,0.0,0.147,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.657,7.45,371.845,14.99,0.8989,1.0,1,116.0,69.0,2.0,unknown,364540.0,polymer
2026-04-01 12:56:15,OOD_0085,0.0,0.0159,0.0162,0.0191,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.617,22.96,374.665,2.82,0.8581,1.0,1,116.0,70.0,0.0,unknown,364540.0,polymer
2026-04-01 12:56:16,OOD_0085,0.0413,0.1449,0.0102,0.0274,0.237,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.507,17.89,378.635,3.97,0.8331,1.0,1,117.0,70.0,1.0,unknown,364540.0,polymer
2026-04-01 12:56:17,OOD_0085,0.0,0.0094,0.0073,0.0591,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.477,-16.03,375.525,-3.11,0.8564,1.0,1,117.0,65.0,0.0,unknown,364540.0,polymer
2026-04-01 12:56:18,OOD_0085,0.0862,0.0,0.0,0.0325,0.206,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.587,25.11,388.105,12.58,0.8372,1.0,1,119.0,75.0,2.0,unknown,364540.0,polymer
2026-04-01 12:56:19,OOD_0085,0.0885,0.0058,0.0,0.0425,0.227,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.367,-29.22,393.525,5.42,0.906,1.0,1,120.0,71.0,1.0,unknown,364540.0,polymer
2026-04-01 12:56:20,OOD_0085,0.0,0.0,0.0032,0.0541,0.241,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.247,34.88,395.885,2.36,0.8437,1.0,1,121.0,64.0,1.0,unknown,364540.0,polymer
2026-04-01 12:56:21,OOD_0085,0.0,0.0879,0.0,0.0107,0.07,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.227,-12.02,412.175,16.29,0.9015,1.0,1,121.0,66.0,0.0,unknown,364540.0,polymer
2026-04-01 12:56:22,OOD_0085,0.0344,0.1324,0.0,0.0274,0.265,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.937,18.71,412.025,-0.15,0.8657,1.0,1,121.0,74.0,0.0,unknown,364540.0,polymer
2026-04-01 12:56:23,OOD_0085,0.0105,0.1087,0.05,0.007,0.127,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.737,6.8,405.225,-6.8,0.8394,1.0,1,123.0,66.0,2.0,unknown,364540.0,polymer
2026-04-01 12:56:24,OOD_0085,0.1148,0.0278,0.0072,0.0211,0.212,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.977,13.24,429.725,24.5,0.8664,1.0,1,123.0,68.0,0.0,unknown,364540.0,polymer
2026-04-01 12:56:25,OOD_0085,0.036,0.0,0.0122,0.0151,0.04,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.067,-9.91,437.165,7.44,0.8994,1.0,1,125.0,70.0,2.0,unknown,364540.0,polymer
2026-04-01 12:56:26,OOD_0085,0.0344,0.0927,0.0,0.0689,0.124,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.597,-0.47,443.835,6.67,0.914,1.0,1,125.0,69.0,0.0,unknown,364540.0,polymer
2026-04-01 12:56:27,OOD_0085,0.0,0.0236,0.006,0.0434,0.184,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.667,19.07,443.075,-0.76,0.878,1.0,1,126.0,72.0,1.0,unknown,364540.0,polymer
2026-04-01 12:56:28,OOD_0085,0.0,0.1128,0.0,0.0448,0.129,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.147,2.48,456.885,13.81,0.9009,1.0,1,129.0,72.0,3.0,unknown,364540.0,polymer
2026-04-01 12:56:29,OOD_0085,0.0381,0.1751,0.0203,0.0597,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.377,3.23,459.895,3.01,0.9011,1.0,1,127.0,73.0,-2.0,unknown,364540.0,polymer
2026-04-01 12:56:30,OOD_0085,0.0,0.1382,0.0,0.0376,0.122,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.947,12.57,470.675,10.78,0.9,1.0,1,127.0,69.0,0.0,unknown,364540.0,polymer
2026-04-01 12:56:31,OOD_0085,0.0,0.1134,0.0,0.0427,0.003,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.337,-6.61,469.435,-1.24,0.9092,1.0,1,128.0,69.0,1.0,unknown,364540.0,polymer
2026-04-01 12:56:32,OOD_0085,0.0,0.0664,0.0,0.0108,0.1,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.297,9.96,463.515,-5.92,0.8807,1.0,1,129.0,68.0,1.0,unknown,364540.0,polymer
2026-04-01 12:56:33,OOD_0085,0.0,0.071,0.0,0.0618,0.134,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.867,-10.43,477.375,13.86,0.9254,1.0,1,129.0,69.0,0.0,unknown,364540.0,polymer
2026-04-01 12:56:34,OOD_0085,0.0117,0.086,0.0108,0.0286,0.111,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.057,22.19,484.505,7.13,0.9005,1.0,1,132.0,74.0,3.0,unknown,364540.0,polymer
2026-04-01 12:56:35,OOD_0085,0.0689,0.0102,0.0,0.0462,0.062,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.547,2.49,481.315,-3.19,0.8904,1.0,1,130.0,66.0,-2.0,unknown,364540.0,polymer
2026-04-01 12:56:36,OOD_0085,0.0,0.2219,0.0,0.0122,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.087,2.54,493.665,12.35,0.909,1.0,1,132.0,64.0,2.0,unknown,364540.0,polymer
2026-04-01 12:56:37,OOD_0085,0.0315,0.1237,0.0,0.0387,0.113,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.507,-0.58,496.985,3.32,0.9161,1.0,1,134.0,64.0,2.0,unknown,364540.0,polymer
2026-04-01 12:56:38,OOD_0085,0.0,0.0841,0.0019,0.0211,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.477,11.97,499.275,2.29,0.9004,1.0,1,133.0,66.0,-1.0,unknown,364540.0,polymer
2026-04-01 12:56:39,OOD_0085,0.0,0.0793,0.0,0.0311,0.06,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.477,10.0,510.235,10.96,0.9039,1.0,1,136.0,68.0,3.0,unknown,364540.0,polymer
2026-04-01 12:56:40,OOD_0085,0.0254,0.0,0.0004,0.0265,0.11,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.577,-10.9,512.985,2.75,0.9267,1.0,1,135.0,65.0,-1.0,unknown,364540.0,polymer
2026-04-01 12:56:41,OOD_0085,0.1065,0.0457,0.0,0.0215,0.126,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.487,9.91,510.965,-2.02,0.9068,1.0,1,134.0,69.0,-1.0,unknown,364540.0,polymer
2026-04-01 12:56:42,OOD_0085,0.0,0.1188,0.0,0.0009,0.039,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.637,7.15,516.925,5.96,0.9059,1.0,1,137.0,69.0,3.0,unknown,364540.0,polymer
2026-04-01 12:56:43,OOD_0085,0.0575,0.1391,0.0103,0.0053,0.211,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.327,1.69,519.335,2.41,0.9074,1.0,1,137.0,68.0,0.0,unknown,364540.0,polymer
2026-04-01 12:56:44,OOD_0085,0.0329,0.0557,0.0,0.0194,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.727,-1.6,532.055,12.72,0.9322,1.0,1,139.0,67.0,2.0,unknown,364540.0,polymer
2026-04-01 12:56:45,OOD_0085,0.002,0.0191,0.0,0.0355,0.029,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.897,18.17,532.465,0.41,0.9042,1.0,1,137.0,69.0,-2.0,unknown,364540.0,polymer
2026-04-01 12:56:46,OOD_0085,0.0,0.0465,0.0,0.0186,0.03,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.707,-14.19,545.255,12.79,0.9488,1.0,1,137.0,70.0,0.0,unknown,364540.0,polymer
2026-04-01 12:56:47,OOD_0085,0.047,0.1237,0.0264,0.0277,0.02,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.507,18.8,550.165,4.91,0.927,1.0,1,139.0,72.0,2.0,unknown,364540.0,polymer
